id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,trip_distance_km,speed_kmph,pickup_hour,pickup_dayofweek
id1875519,1,2016-01-15 22:01:09,2016-01-15 22:01:27,1,-74.03064727783203,40.74745178222656,-74.03064727783203,40.74745178222656,N,18,0.0,0.0,22,Friday
id2581381,2,2016-05-13 12:37:27,2016-05-13 12:37:40,1,-73.99467468261719,40.72289657592773,-73.99467468261719,40.72289657592773,N,13,0.0,0.0,12,Friday
id0513175,1,2016-06-25 17:14:43,2016-06-25 17:14:49,1,-74.07512664794923,40.89298248291016,-74.07512664794923,40.89298248291016,N,6,0.0,0.0,17,Saturday
id0335105,2,2016-05-11 20:02:49,2016-05-11 20:10:16,2,-73.98174285888672,40.76744079589844,-73.98174285888672,40.76744079589844,N,447,0.0,0.0,20,Wednesday
id3727801,2,2016-06-10 23:38:24,2016-06-11 00:03:56,1,-73.98625946044923,40.73038864135742,-73.98625946044923,40.73038864135742,N,1532,0.0,0.0,23,Friday
id3355055,2,2016-06-03 14:23:08,2016-06-03 14:26:47,6,-73.9355239868164,40.850971221923835,-73.9355239868164,40.850971221923835,N,219,0.0,0.0,14,Friday
id2242473,1,2016-06-06 16:35:41,2016-06-06 16:35:51,1,-74.01174926757811,40.70378875732422,-74.01174926757811,40.70378875732422,N,10,0.0,0.0,16,Monday
id1717829,1,2016-01-14 22:26:07,2016-01-14 22:32:48,1,-73.89061737060547,40.837379455566406,-73.89061737060547,40.837379455566406,N,401,0.0,0.0,22,Thursday
id1775028,2,2016-04-23 19:06:46,2016-04-23 19:21:50,2,-73.98301696777342,40.78464126586913,-73.98301696777342,40.78464126586913,N,904,0.0,0.0,19,Saturday
id3944804,2,2016-04-12 14:09:45,2016-04-12 14:13:53,1,-73.94469451904298,40.74998092651367,-73.94469451904298,40.74998092651367,N,248,0.0,0.0,14,Tuesday
id0301077,1,2016-02-04 04:42:18,2016-02-04 04:42:21,1,-74.06695556640625,40.73193740844727,-74.06695556640625,40.73193740844727,N,3,0.0,0.0,4,Thursday
id1486765,1,2016-06-09 17:55:29,2016-06-09 17:55:51,1,-73.9012222290039,40.934585571289055,-73.9012222290039,40.934585571289055,N,22,0.0,0.0,17,Thursday
id0884094,2,2016-04-05 12:05:53,2016-04-05 12:14:54,1,-73.94896697998048,40.777381896972656,-73.94896697998048,40.777381896972656,N,541,0.0,0.0,12,Tuesday
id2389306,1,2016-06-24 20:33:16,2016-06-24 20:33:19,1,-74.00154876708984,40.67975616455078,-74.00154876708984,40.67975616455078,N,3,0.0,0.0,20,Friday
id2692442,2,2016-02-13 23:17:42,2016-02-13 23:22:58,5,-74.00096130371092,40.74234390258789,-74.00096130371092,40.74234390258789,N,316,0.0,0.0,23,Saturday
id3613053,2,2016-01-16 18:59:07,2016-01-16 19:09:33,1,-73.76676940917967,40.726375579833984,-73.76676940917967,40.726375579833984,N,626,0.0,0.0,18,Saturday
id1928526,1,2016-04-27 18:51:37,2016-04-27 18:52:01,1,-73.99069213867188,40.739864349365234,-73.99069213867188,40.739864349365234,N,24,0.0,0.0,18,Wednesday
id3157473,2,2016-02-23 11:45:17,2016-02-23 11:47:34,1,-73.97351837158203,40.76399993896485,-73.97351837158203,40.76399993896485,N,137,0.0,0.0,11,Tuesday
id3502255,1,2016-02-25 14:02:53,2016-02-25 14:03:11,1,-73.97640228271484,40.78240966796875,-73.97640228271484,40.78240966796875,N,18,0.0,0.0,14,Thursday
id1992999,2,2016-01-18 23:15:34,2016-01-18 23:15:37,0,-73.9870834350586,40.75788879394531,-73.98822021484375,40.759033203125,N,3,0.15925048716789528,191.1005846014743,23,Monday
id3086908,2,2016-01-03 01:00:29,2016-01-03 01:12:39,1,-73.98648834228516,40.76685333251953,-73.98648834228516,40.76685333251953,N,730,0.0,0.0,1,Sunday
id0575257,2,2016-03-27 21:14:30,2016-03-27 21:23:05,2,-73.99563598632812,40.7194938659668,-73.99563598632812,40.7194938659668,N,515,0.0,0.0,21,Sunday
id0314245,2,2016-02-22 14:12:33,2016-02-22 14:15:28,1,-73.9544677734375,40.78002166748047,-73.9544677734375,40.78002166748047,N,175,0.0,0.0,14,Monday
id2540826,2,2016-01-26 21:17:05,2016-01-26 21:18:10,1,-73.97994232177734,40.77605056762695,-73.97994232177734,40.77605056762695,N,65,0.0,0.0,21,Tuesday
id1677909,2,2016-02-06 21:45:06,2016-02-06 22:06:10,1,-73.97621154785155,40.7605094909668,-73.97621154785155,40.7605094909668,N,1264,0.0,0.0,21,Saturday
id1635546,1,2016-06-30 15:47:55,2016-06-30 15:48:27,1,-73.94542694091797,40.7515754699707,-73.94542694091797,40.7515754699707,N,32,0.0,0.0,15,Thursday
id1072805,2,2016-03-13 18:25:41,2016-03-13 18:25:50,1,-73.7767105102539,40.6453514099121,-73.7801513671875,40.6472282409668,N,9,0.3575297637004706,143.01190548018826,18,Sunday
id0172324,2,2016-05-03 06:21:24,2016-05-03 06:26:47,5,-73.97852325439453,40.7542381286621,-73.97852325439453,40.7542381286621,N,323,0.0,0.0,6,Tuesday
id1789746,1,2016-03-20 17:09:17,2016-03-20 17:09:21,1,-73.97480773925781,40.61767959594727,-73.97480773925781,40.61767959594727,N,4,0.0,0.0,17,Sunday
id3923747,2,2016-06-09 14:03:31,2016-06-09 14:08:41,1,-74.00489044189453,40.74055862426758,-74.00489044189453,40.74055862426758,N,310,0.0,0.0,14,Thursday
id1601906,2,2016-06-14 20:06:49,2016-06-14 20:23:51,6,-73.79404449462889,40.65652847290039,-73.79404449462889,40.65652847290039,N,1022,0.0,0.0,20,Tuesday
id0744589,1,2016-02-20 18:02:35,2016-02-20 18:02:46,1,-73.79026794433594,40.64371490478516,-73.79026794433594,40.64371490478516,N,11,0.0,0.0,18,Saturday
id2263648,2,2016-06-01 21:48:21,2016-06-01 21:59:49,2,-73.9656524658203,40.76588821411133,-73.9656524658203,40.76588821411133,N,688,0.0,0.0,21,Wednesday
id1700015,1,2016-05-11 08:52:15,2016-05-11 08:56:17,1,-73.82859802246092,40.714401245117195,-73.95454406738281,40.78377532958984,N,242,13.11747545338099,195.1359984800478,8,Wednesday
id1738032,2,2016-01-27 13:28:12,2016-01-27 13:40:19,1,-73.98220825195312,40.75815582275391,-73.98220825195312,40.75815582275391,N,727,0.0,0.0,13,Wednesday
id0930234,2,2016-04-24 15:56:49,2016-04-24 16:11:01,6,-73.8430404663086,40.7210693359375,-73.8430404663086,40.7210693359375,N,852,0.0,0.0,15,Sunday
id1042037,2,2016-01-04 12:54:07,2016-01-04 12:59:04,1,-74.0052490234375,40.74037170410156,-74.0052490234375,40.74037170410156,N,297,0.0,0.0,12,Monday
id2326942,2,2016-01-19 14:25:32,2016-01-19 14:32:51,1,-73.98737335205078,40.77927017211913,-73.98737335205078,40.77927017211913,N,439,0.0,0.0,14,Tuesday
id1419385,2,2016-03-15 08:18:11,2016-03-15 08:30:53,1,-73.96086120605469,40.80553817749024,-73.96086120605469,40.80553817749024,N,762,0.0,0.0,8,Tuesday
id1953471,2,2016-05-06 17:50:50,2016-05-06 18:07:25,1,-73.97113800048828,40.64080047607422,-73.97113800048828,40.64080047607422,N,995,0.0,0.0,17,Friday
id0586864,2,2016-05-04 20:07:34,2016-05-04 20:11:03,6,-73.817626953125,40.68596267700195,-73.817626953125,40.68596267700195,N,209,0.0,0.0,20,Wednesday
id3333611,2,2016-05-30 20:46:05,2016-05-30 20:56:52,2,-73.98505401611328,40.72432327270508,-73.98505401611328,40.72432327270508,N,647,0.0,0.0,20,Monday
id0864625,2,2016-06-17 08:07:09,2016-06-17 08:14:28,5,-74.00605010986328,40.7069206237793,-74.00605010986328,40.7069206237793,N,439,0.0,0.0,8,Friday
id0138060,2,2016-04-20 17:22:25,2016-04-20 17:38:21,1,-74.02185821533203,40.87575912475586,-74.02185821533203,40.87575912475586,N,956,0.0,0.0,17,Wednesday
id3929581,2,2016-05-01 02:41:49,2016-05-01 02:44:43,1,-73.99388122558594,40.7471809387207,-73.99388122558594,40.7471809387207,N,174,0.0,0.0,2,Sunday
id3927113,1,2016-02-15 06:46:38,2016-02-15 06:47:02,1,-73.99423980712889,40.76165390014648,-73.99423980712889,40.76165390014648,Y,24,0.0,0.0,6,Monday
id0265234,1,2016-02-07 12:13:44,2016-02-07 12:15:51,1,-73.8979263305664,40.74620819091797,-73.8979263305664,40.74620819091797,N,127,0.0,0.0,12,Sunday
id2025948,2,2016-05-12 17:48:08,2016-05-12 17:49:02,1,-73.98195648193358,40.762943267822266,-73.98195648193358,40.762943267822266,N,54,0.0,0.0,17,Thursday
id2155547,2,2016-04-13 11:29:56,2016-04-13 11:35:08,2,-74.0017852783203,40.70940017700195,-74.0017852783203,40.70940017700195,N,312,0.0,0.0,11,Wednesday
id1745223,2,2016-06-23 00:30:15,2016-06-23 00:51:27,6,-73.98834991455078,40.72334671020508,-73.98834991455078,40.72334671020508,N,1272,0.0,0.0,0,Thursday
id0115630,1,2016-06-28 05:03:47,2016-06-28 05:03:51,1,-73.99156951904298,40.73872756958008,-73.99156951904298,40.73872756958008,N,4,0.0,0.0,5,Tuesday
id1694917,2,2016-03-15 15:34:50,2016-03-15 15:48:48,1,-73.99568176269531,40.71700668334961,-73.99568176269531,40.71700668334961,N,838,0.0,0.0,15,Tuesday
id0657072,2,2016-06-06 13:12:54,2016-06-06 13:19:54,1,-74.0896224975586,40.6357307434082,-74.0896224975586,40.6357307434082,N,420,0.0,0.0,13,Monday
id2768301,1,2016-03-11 13:37:26,2016-03-11 13:37:29,1,-74.03400421142578,40.7271842956543,-74.03400421142578,40.7271842956543,N,3,0.0,0.0,13,Friday
id0152921,2,2016-05-14 08:33:28,2016-05-14 08:36:13,1,-73.9493408203125,40.80202102661133,-73.9493408203125,40.80202102661133,N,165,0.0,0.0,8,Saturday
id3946434,2,2016-04-28 13:46:11,2016-04-28 13:53:37,1,-73.9531707763672,40.764930725097656,-73.9531707763672,40.764930725097656,N,446,0.0,0.0,13,Thursday
id1328947,1,2016-06-02 17:25:17,2016-06-02 17:25:21,1,-73.92621612548828,40.74561309814453,-73.92621612548828,40.74561309814453,N,4,0.0,0.0,17,Thursday
id0307702,2,2016-02-07 12:49:15,2016-02-07 13:02:01,2,-73.96573638916014,40.647773742675774,-73.96573638916014,40.647773742675774,N,766,0.0,0.0,12,Sunday
id3152066,1,2016-02-09 08:37:21,2016-02-09 08:50:23,1,-73.99922943115233,40.78786087036133,-73.99922943115233,40.78786087036133,N,782,0.0,0.0,8,Tuesday
id0974254,1,2016-06-30 07:47:55,2016-06-30 07:48:08,1,-74.0074920654297,40.70513916015625,-74.0074920654297,40.70513916015625,N,13,0.0,0.0,7,Thursday
id0891278,1,2016-03-07 20:53:28,2016-03-07 20:54:26,1,-73.91866302490233,40.73854446411133,-73.91866302490233,40.73854446411133,Y,58,0.0,0.0,20,Monday
id3781563,2,2016-05-18 18:20:36,2016-05-18 18:20:39,1,-73.95352935791014,40.76390838623047,-73.95352935791014,40.76390838623047,N,3,0.0,0.0,18,Wednesday
id0328284,1,2016-06-11 09:30:24,2016-06-11 09:31:07,1,-73.9755630493164,40.78547668457031,-73.9755630493164,40.78547668457031,N,43,0.0,0.0,9,Saturday
id2570038,1,2016-04-23 21:11:05,2016-04-23 21:14:55,1,-73.98046112060547,40.739356994628906,-73.98046112060547,40.739356994628906,N,230,0.0,0.0,21,Saturday
id0387906,1,2016-03-10 04:00:57,2016-03-10 04:06:52,1,-73.99342346191406,40.76386260986328,-73.99342346191406,40.76386260986328,N,355,0.0,0.0,4,Thursday
id3886195,2,2016-03-05 18:05:26,2016-03-05 18:12:48,1,-73.97238922119139,40.793113708496094,-73.97238922119139,40.793113708496094,N,442,0.0,0.0,18,Saturday
id3757182,2,2016-06-16 19:48:25,2016-06-16 20:31:58,1,-73.99935913085938,40.749778747558594,-73.99935913085938,40.749778747558594,N,2613,0.0,0.0,19,Thursday
id2164999,1,2016-01-10 19:26:19,2016-01-10 19:26:32,1,-73.94583129882812,40.8038330078125,-73.94583129882812,40.8038330078125,N,13,0.0,0.0,19,Sunday
id3861625,2,2016-04-05 13:15:30,2016-04-05 13:48:03,1,-73.9809341430664,40.7816276550293,-73.9809341430664,40.7816276550293,N,1953,0.0,0.0,13,Tuesday
id2223933,2,2016-03-26 14:49:36,2016-03-26 15:04:19,1,-74.00570678710938,40.7044677734375,-74.00570678710938,40.7044677734375,N,883,0.0,0.0,14,Saturday
id1914455,2,2016-03-11 11:28:20,2016-03-11 11:50:56,1,-73.99559020996092,40.733013153076165,-73.99559020996092,40.733013153076165,N,1356,0.0,0.0,11,Friday
id2447732,2,2016-04-17 20:03:46,2016-04-17 20:14:28,1,-73.86286163330078,40.769428253173835,-73.86286163330078,40.769428253173835,N,642,0.0,0.0,20,Sunday
id1062125,1,2016-01-26 20:43:45,2016-01-26 21:02:59,1,-73.9920196533203,40.757266998291016,-73.9920196533203,40.757266998291016,N,1154,0.0,0.0,20,Tuesday
id3370159,1,2016-02-12 01:58:51,2016-02-12 02:07:27,1,-73.95466613769531,40.82100296020508,-73.95466613769531,40.82100296020508,N,516,0.0,0.0,1,Friday
id0276642,2,2016-04-05 16:11:00,2016-04-05 16:18:28,1,-73.99031066894531,40.72507095336913,-73.99031066894531,40.72507095336913,N,448,0.0,0.0,16,Tuesday
id3596995,2,2016-03-07 22:27:31,2016-03-07 22:27:37,1,-73.89218139648438,40.923099517822266,-73.89218139648438,40.923099517822266,N,6,0.0,0.0,22,Monday
id3149825,2,2016-03-24 19:44:00,2016-03-24 19:57:43,1,-73.97138214111328,40.75627136230469,-73.97138214111328,40.75627136230469,N,823,0.0,0.0,19,Thursday
id3396921,1,2016-01-02 19:00:52,2016-01-02 19:01:19,1,-73.99555969238281,40.74911880493164,-73.99555969238281,40.74911880493164,N,27,0.0,0.0,19,Saturday
id3139281,1,2016-03-06 15:10:44,2016-03-06 15:10:46,1,-73.99331665039062,40.74948120117188,-73.99331665039062,40.74948120117188,N,2,0.0,0.0,15,Sunday
id2678517,1,2016-03-24 23:02:35,2016-03-24 23:06:16,1,-73.98611450195312,40.67333984375,-73.98611450195312,40.67333984375,N,221,0.0,0.0,23,Thursday
id0099341,1,2016-01-18 16:26:31,2016-01-18 16:26:42,1,-73.9150848388672,40.743518829345696,-73.9150848388672,40.743518829345696,N,11,0.0,0.0,16,Monday
id3537369,1,2016-04-02 15:46:21,2016-04-02 15:46:23,1,-73.97074127197266,40.798694610595696,-73.97074127197266,40.798694610595696,N,2,0.0,0.0,15,Saturday
id3993143,2,2016-02-14 22:11:29,2016-02-14 22:28:10,1,-73.86431884765625,40.77051162719727,-73.86431884765625,40.77051162719727,N,1001,0.0,0.0,22,Sunday
id2988018,1,2016-04-15 00:46:36,2016-04-15 00:47:15,1,-73.98068237304686,40.68609619140625,-73.98068237304686,40.68609619140625,N,39,0.0,0.0,0,Friday
id3914703,2,2016-04-10 15:55:14,2016-04-10 15:56:30,1,-73.93682861328125,40.76471328735352,-73.93682861328125,40.76471328735352,N,76,0.0,0.0,15,Sunday
id2397706,1,2016-01-28 13:00:30,2016-01-28 13:28:56,3,-73.95466613769531,40.82100296020508,-73.95466613769531,40.82100296020508,N,1706,0.0,0.0,13,Thursday
id2888947,2,2016-03-16 23:22:18,2016-03-16 23:27:49,6,-73.97789001464844,40.78802108764648,-73.97789001464844,40.78802108764648,N,331,0.0,0.0,23,Wednesday
id0507539,2,2016-04-05 05:37:22,2016-04-05 05:37:56,1,-73.94896697998048,40.777381896972656,-73.94896697998048,40.777381896972656,N,34,0.0,0.0,5,Tuesday
id0992854,2,2016-01-28 22:15:11,2016-01-28 22:21:10,1,-73.9837417602539,40.74973678588867,-73.9837417602539,40.74973678588867,N,359,0.0,0.0,22,Thursday
id0570943,2,2016-06-05 22:23:20,2016-06-05 22:47:12,1,-73.9844207763672,40.74406051635742,-73.9844207763672,40.74406051635742,N,1432,0.0,0.0,22,Sunday
id1084460,2,2016-01-09 23:40:42,2016-01-09 23:52:51,1,-73.98136901855469,40.76940155029297,-73.98136901855469,40.76940155029297,N,729,0.0,0.0,23,Saturday
id3000806,2,2016-05-27 01:13:40,2016-05-27 01:35:50,5,-73.98963165283203,40.72998046875,-73.98963165283203,40.72998046875,N,1330,0.0,0.0,1,Friday
id2509635,1,2016-03-07 10:52:01,2016-03-07 10:52:03,1,-73.79033660888672,40.64395523071289,-73.79033660888672,40.64395523071289,N,2,0.0,0.0,10,Monday
id2271497,2,2016-04-07 07:47:46,2016-04-07 08:07:25,1,-73.96975708007811,40.75345230102539,-73.96975708007811,40.75345230102539,N,1179,0.0,0.0,7,Thursday
id1192865,1,2016-02-23 16:51:47,2016-02-23 16:54:12,1,-73.98665618896483,40.75674819946289,-73.98665618896483,40.75674819946289,N,145,0.0,0.0,16,Tuesday
id3443518,1,2016-03-11 21:47:21,2016-03-11 21:47:40,1,-73.92472839355469,40.77265167236328,-73.92472839355469,40.77265167236328,N,19,0.0,0.0,21,Friday
id0012939,1,2016-06-18 10:58:47,2016-06-18 10:59:02,1,-73.94559478759764,40.75167846679688,-73.94559478759764,40.75167846679688,N,15,0.0,0.0,10,Saturday
id3650867,2,2016-02-18 11:56:18,2016-02-18 11:56:58,1,-73.98162078857422,40.7605094909668,-73.98162078857422,40.7605094909668,N,40,0.0,0.0,11,Thursday
id2143178,2,2016-03-22 19:56:32,2016-03-22 20:02:07,1,-73.98455047607422,40.76166534423828,-73.98455047607422,40.76166534423828,N,335,0.0,0.0,19,Tuesday
id3535903,1,2016-06-03 19:33:10,2016-06-03 19:33:55,1,-73.32998657226561,40.775028228759766,-73.32998657226561,40.775028228759766,N,45,0.0,0.0,19,Friday
id2027734,2,2016-03-11 00:01:27,2016-03-11 00:16:11,1,-73.99430847167967,40.72875595092773,-73.99430847167967,40.72875595092773,N,884,0.0,0.0,0,Friday
id2735463,1,2016-03-24 15:15:04,2016-03-24 15:15:25,1,-73.97720336914062,40.7659568786621,-73.97720336914062,40.7659568786621,N,21,0.0,0.0,15,Thursday
id3741200,1,2016-02-15 11:34:45,2016-02-15 11:35:15,1,-73.94551086425781,40.7514877319336,-73.94551086425781,40.7514877319336,N,30,0.0,0.0,11,Monday
id3370459,2,2016-01-31 18:46:28,2016-01-31 18:53:10,3,-73.95841217041014,40.76793670654297,-73.95841217041014,40.76793670654297,N,402,0.0,0.0,18,Sunday
id0339801,2,2016-02-27 13:26:10,2016-02-27 13:30:38,6,-73.98527526855469,40.764358520507805,-73.98527526855469,40.764358520507805,N,268,0.0,0.0,13,Saturday
id0237096,1,2016-01-19 19:04:56,2016-01-19 19:04:59,1,-73.97232818603516,40.759422302246094,-73.97232818603516,40.759422302246094,N,3,0.0,0.0,19,Tuesday
id0718321,2,2016-06-15 14:42:22,2016-06-15 14:59:27,1,-73.95230102539062,40.79030990600586,-73.95230102539062,40.79030990600586,N,1025,0.0,0.0,14,Wednesday
id1122429,1,2016-04-05 00:05:55,2016-04-05 00:06:04,1,-73.53226470947266,41.054214477539055,-73.53226470947266,41.054214477539055,N,9,0.0,0.0,0,Tuesday
id2561838,2,2016-05-14 01:09:29,2016-05-14 01:15:18,4,-73.97563934326173,40.74488830566406,-73.97563934326173,40.74488830566406,N,349,0.0,0.0,1,Saturday
id0383020,2,2016-06-17 01:22:34,2016-06-17 01:35:26,2,-73.96702575683594,40.79351806640625,-73.96702575683594,40.79351806640625,N,772,0.0,0.0,1,Friday
id2133504,2,2016-02-04 08:28:19,2016-02-04 08:37:25,1,-73.98413848876953,40.75422286987305,-73.98413848876953,40.75422286987305,N,546,0.0,0.0,8,Thursday
id3591388,2,2016-04-01 12:03:12,2016-04-01 12:23:48,1,-73.87206268310547,40.731800079345696,-73.87206268310547,40.731800079345696,N,1236,0.0,0.0,12,Friday
id0284297,2,2016-03-04 22:32:52,2016-03-04 22:38:56,2,-73.97844696044923,40.75270080566406,-73.97844696044923,40.75270080566406,N,364,0.0,0.0,22,Friday
id3417545,2,2016-01-25 06:06:54,2016-01-25 06:11:00,1,-73.99173736572266,40.68667984008789,-73.99173736572266,40.68667984008789,N,246,0.0,0.0,6,Monday
id1243382,2,2016-03-02 20:40:28,2016-03-02 20:54:36,1,-73.99569702148438,40.768028259277344,-73.99569702148438,40.768028259277344,N,848,0.0,0.0,20,Wednesday
id0388004,1,2016-03-05 22:27:15,2016-03-05 22:34:14,3,-74.00242614746092,40.74507522583008,-74.00242614746092,40.74507522583008,N,419,0.0,0.0,22,Saturday
id3475121,2,2016-05-01 14:05:28,2016-05-01 14:21:45,2,-73.91401672363281,40.803619384765625,-73.91401672363281,40.803619384765625,N,977,0.0,0.0,14,Sunday
id3412331,1,2016-03-01 10:22:11,2016-03-01 10:46:06,1,-74.0008087158203,40.736915588378906,-74.0008087158203,40.736915588378906,N,1435,0.0,0.0,10,Tuesday
id0556996,2,2016-02-13 03:33:59,2016-02-13 03:41:04,3,-73.99172210693358,40.74226379394531,-73.99172210693358,40.74226379394531,N,425,0.0,0.0,3,Saturday
id2574412,1,2016-01-15 17:26:59,2016-01-15 17:49:29,1,-73.92617797851561,40.76243591308594,-73.92617797851561,40.76243591308594,N,1350,0.0,0.0,17,Friday
id1197176,2,2016-01-08 11:05:49,2016-01-08 11:09:18,1,-73.97057342529298,40.6240463256836,-73.97057342529298,40.6240463256836,N,209,0.0,0.0,11,Friday
id3351670,2,2016-04-11 22:40:35,2016-04-11 22:40:40,3,-73.78916168212889,40.64160919189453,-73.78916168212889,40.64160919189453,N,5,0.0,0.0,22,Monday
id0104016,1,2016-02-16 18:01:26,2016-02-16 18:16:54,2,-73.94979095458984,40.76768493652344,-73.94979095458984,40.76768493652344,N,928,0.0,0.0,18,Tuesday
id1570759,2,2016-06-29 16:10:36,2016-06-29 16:25:12,1,-73.97572326660156,40.7499885559082,-73.97572326660156,40.7499885559082,N,876,0.0,0.0,16,Wednesday
id1038531,1,2016-01-17 15:05:02,2016-01-17 15:17:32,2,-73.9476089477539,40.7703514099121,-73.9476089477539,40.7703514099121,N,750,0.0,0.0,15,Sunday
id3867411,2,2016-01-13 22:28:53,2016-01-13 22:50:38,1,-73.86962890625,40.77273941040039,-73.86962890625,40.77273941040039,N,1305,0.0,0.0,22,Wednesday
id3595906,2,2016-05-16 16:49:55,2016-05-16 16:57:40,1,-73.78279113769531,40.644020080566406,-73.78279113769531,40.644020080566406,N,465,0.0,0.0,16,Monday
id3660338,1,2016-02-05 19:52:55,2016-02-05 20:02:32,1,-73.9654769897461,40.769695281982415,-73.9654769897461,40.769695281982415,N,577,0.0,0.0,19,Friday
id2867166,1,2016-03-27 00:30:51,2016-03-27 00:31:13,1,-74.10688018798828,40.68502807617188,-74.10688018798828,40.68502807617188,N,22,0.0,0.0,0,Sunday
id1231284,1,2016-04-14 00:26:53,2016-04-14 00:28:30,1,-73.97391510009764,40.7603874206543,-73.97391510009764,40.7603874206543,N,97,0.0,0.0,0,Thursday
id1739091,2,2016-04-26 13:14:57,2016-04-26 13:24:42,1,-73.97223663330078,40.76881790161133,-73.97223663330078,40.76881790161133,N,585,0.0,0.0,13,Tuesday
id1978516,2,2016-06-04 07:42:05,2016-06-04 07:42:25,2,-73.78250122070312,40.644634246826165,-73.78250122070312,40.644634246826165,N,20,0.0,0.0,7,Saturday
id3906008,2,2016-05-24 12:03:57,2016-05-24 12:23:52,3,-73.95791625976561,40.76274871826172,-73.95791625976561,40.76274871826172,N,1195,0.0,0.0,12,Tuesday
id2961117,2,2016-02-24 07:46:35,2016-02-24 07:55:52,1,-73.98273468017578,40.75747680664063,-73.98273468017578,40.75747680664063,N,557,0.0,0.0,7,Wednesday
id2892801,1,2016-02-23 09:57:45,2016-02-23 10:01:28,1,-73.9405746459961,40.766937255859375,-73.9405746459961,40.766937255859375,N,223,0.0,0.0,9,Tuesday
id0590051,2,2016-05-11 18:54:10,2016-05-11 19:03:50,2,-73.79438781738281,40.65700912475586,-73.79438781738281,40.65700912475586,N,580,0.0,0.0,18,Wednesday
id2718736,2,2016-04-08 21:20:24,2016-04-08 21:31:03,1,-74.00198364257811,40.72819519042969,-74.00198364257811,40.72819519042969,N,639,0.0,0.0,21,Friday
id2765286,2,2016-06-04 01:10:36,2016-06-04 01:19:31,1,-73.98165130615233,40.74219131469727,-73.98165130615233,40.74219131469727,N,535,0.0,0.0,1,Saturday
id0838705,1,2016-02-26 19:50:03,2016-02-26 20:08:54,1,-66.97216033935547,44.37194442749024,-69.04801940917969,43.1475830078125,N,1131,215.2265725148479,685.0713183496485,19,Friday
id1466871,2,2016-02-01 21:47:47,2016-02-01 21:54:55,1,-73.97959136962889,40.776065826416016,-73.97959136962889,40.776065826416016,N,428,0.0,0.0,21,Monday
id2024049,2,2016-04-04 14:23:29,2016-04-04 14:40:47,2,-73.91313934326173,40.777870178222656,-73.91313934326173,40.777870178222656,N,1038,0.0,0.0,14,Monday
id0937647,2,2016-03-21 00:35:17,2016-03-21 00:39:23,1,-73.94434356689453,40.81404876708984,-73.94434356689453,40.81404876708984,N,246,0.0,0.0,0,Monday
id2268402,1,2016-06-23 10:47:06,2016-06-23 10:47:21,1,-73.96678161621094,40.764278411865234,-73.96678161621094,40.764278411865234,N,15,0.0,0.0,10,Thursday
id0025090,1,2016-01-17 06:08:12,2016-01-17 06:08:32,1,-73.96216583251953,40.77049255371094,-73.96216583251953,40.77049255371094,N,20,0.0,0.0,6,Sunday
id3083520,2,2016-03-13 16:14:47,2016-03-13 16:15:18,1,-73.98870086669923,40.77400970458984,-73.98870086669923,40.77400970458984,N,31,0.0,0.0,16,Sunday
id1574802,2,2016-03-04 21:33:35,2016-03-04 21:52:06,1,-73.79435729980467,40.65647888183594,-73.79435729980467,40.65647888183594,N,1111,0.0,0.0,21,Friday
id2141328,1,2016-05-02 20:13:16,2016-05-02 20:25:38,1,-73.98734283447266,40.76560592651367,-73.98734283447266,40.76560592651367,N,742,0.0,0.0,20,Monday
id2909852,1,2016-01-05 12:12:39,2016-01-05 12:29:10,2,-73.94463348388672,40.757118225097656,-73.94463348388672,40.757118225097656,N,991,0.0,0.0,12,Tuesday
id0823581,2,2016-03-30 18:54:47,2016-03-30 19:00:03,1,-73.97545623779298,40.7771110534668,-73.97545623779298,40.7771110534668,N,316,0.0,0.0,18,Wednesday
id3875187,2,2016-03-10 15:41:15,2016-03-10 15:56:15,1,-73.97171020507811,40.79473876953125,-73.97171020507811,40.79473876953125,N,900,0.0,0.0,15,Thursday
id1259234,2,2016-05-17 19:11:13,2016-05-17 19:23:48,1,-73.97428131103516,40.73046875,-73.97428131103516,40.73046875,N,755,0.0,0.0,19,Tuesday
id2732787,1,2016-02-06 11:59:36,2016-02-06 12:21:56,5,-73.95466613769531,40.82100296020508,-73.95466613769531,40.82100296020508,N,1340,0.0,0.0,11,Saturday
id2024355,2,2016-03-31 12:19:24,2016-03-31 12:24:37,3,-73.95158386230467,40.77199172973633,-73.95158386230467,40.77199172973633,N,313,0.0,0.0,12,Thursday
id0492006,2,2016-05-13 09:36:59,2016-05-13 09:40:48,1,-73.96829986572266,40.75024032592773,-73.96829986572266,40.75024032592773,N,229,0.0,0.0,9,Friday
id2220362,1,2016-03-17 11:56:27,2016-03-17 11:56:39,1,-73.98500061035155,40.753730773925774,-73.98500061035155,40.753730773925774,N,12,0.0,0.0,11,Thursday
id3712815,1,2016-06-20 20:16:17,2016-06-20 20:16:18,1,-73.97755432128906,40.78708267211913,-73.97755432128906,40.78708267211913,N,1,0.0,0.0,20,Monday
id0302219,1,2016-02-27 06:40:06,2016-02-27 06:41:49,3,-73.98434448242188,40.760791778564446,-73.98434448242188,40.760791778564446,N,103,0.0,0.0,6,Saturday
